,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2020-02-24-14,983.0,1020.7,21.8,17.6,77,5.7,40,9.2,50,0.0,0.0,0.3,1.59,20.0,5,7.0
2020-02-24-15,982.3,1019.9,22.4,17.1,72,3.9,30,10.2,40,0.0,0.0,0.5,1.83,-999,4,-999
2020-02-24-16,982.3,1019.9,22.5,16.7,70,5.2,30,9.9,30,0.0,0.0,0.8,1.71,-999,3,-999
2020-02-24-17,982.4,1020.2,21.0,19.0,88,5.2,40,10.8,50,0.0,0.0,0.2,0.53,15.0,1,9.0
2020-02-24-18,982.5,1020.4,20.7,19.5,93,5.5,30,10.4,50,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-24-19,982.7,1020.6,20.7,19.7,94,6.7,40,10.6,50,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-24-20,983.4,1021.3,20.8,19.7,93,6.9,50,11.3,60,0.0,0.0,-999,0.00,10.0,0,9.0
2020-02-24-21,983.7,1021.6,20.9,19.5,92,6.0,40,10.1,50,0.0,0.0,-999,0.00,10.0,0,9.0
2020-02-24-22,983.9,1021.8,21.0,20.1,95,5.1,40,10.0,50,0.0,0.0,-999,0.00,-999,0,-999
2020-02-24-23,983.7,1021.6,20.9,20.2,96,5.8,40,11.3,70,0.0,0.0,-999,0.00,-999,0,-999
2020-02-24-24,983.2,1021.1,20.8,20.0,95,4.9,30,9.0,30,0.0,0.0,-999,0.00,-999,0,-999
2020-02-25-01,982.6,1020.4,21.0,20.5,97,4.3,40,8.6,50,0.0,0.0,-999,0.00,-999,0,-999
2020-02-25-02,982.0,1019.8,20.8,20.7,99,3.7,20,7.7,30,0.0,0.0,-999,0.00,-999,0,-999
2020-02-25-03,981.4,1019.2,20.9,20.9,100,4.5,30,8.0,50,0.0,0.0,-999,0.00,-999,0,-999
2020-02-25-04,981.2,1019.0,21.0,21.0,100,5.1,40,7.9,40,0.0,0.0,-999,0.00,-999,0,-999
2020-02-25-05,981.3,1019.1,21.1,21.1,100,3.6,30,8.3,50,0.0,0.0,-999,0.00,8.0,0,9.0
2020-02-25-06,981.8,1019.6,21.2,21.2,100,4.6,40,8.7,50,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-25-07,982.3,1020.1,21.4,21.4,100,6.1,50,9.4,50,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-25-08,982.6,1020.3,21.8,21.7,99,5.6,50,8.9,40,0.0,0.0,0.0,0.35,10.0,0,9.0
2020-02-25-09,983.1,1020.8,22.4,21.5,95,4.7,50,8.1,50,0.0,0.0,0.1,0.71,10.0,1,9.0
2020-02-25-10,983.1,1020.7,23.0,21.2,90,5.4,40,7.8,40,0.0,0.0,0.0,1.00,-999,3,-999
2020-02-25-11,982.6,1020.2,22.7,21.0,90,6.0,50,8.9,50,0.0,0.0,0.0,1.22,10.0,4,9.0
2020-02-25-12,982.0,1019.6,22.5,21.5,94,5.5,60,8.5,60,0.0,0.0,0.0,1.07,-999,4,-999
2020-02-25-13,981.5,1019.0,23.4,20.6,84,4.7,60,8.1,60,0.0,0.0,0.2,1.38,-999,5,-999
2020-02-25-14,980.8,1018.3,22.9,21.0,89,3.0,80,7.0,80,0.0,0.0,0.0,0.74,10.0,3,8.0
2020-02-25-15,980.4,1017.9,23.2,21.5,90,4.2,70,5.6,70,0.0,0.0,0.1,1.07,-999,3,-999
2020-02-25-16,980.3,1017.8,22.9,21.3,91,4.3,70,6.2,70,0.0,0.0,0.1,0.83,-999,2,-999
2020-02-25-17,980.4,1018.0,22.5,21.3,93,2.7,80,5.7,80,0.0,0.0,0.0,0.54,20.0,1,7.0
2020-02-25-18,980.5,1018.1,22.3,20.0,87,2.2,200,4.5,90,0.0,0.0,0.3,0.01,-999,0,-999
2020-02-25-19,980.8,1018.4,21.9,21.0,95,3.0,70,3.8,70,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-25-20,981.2,1018.9,21.6,21.6,100,4.5,80,5.8,90,0.0,0.0,-999,0.00,10.0,0,7.0
2020-02-25-21,981.4,1019.1,21.4,21.4,100,4.5,80,6.0,80,0.0,0.0,-999,0.00,10.0,0,4.0
2020-02-25-22,981.5,1019.3,21.2,21.2,100,3.3,80,6.0,100,0.0,0.0,-999,0.00,-999,0,-999
2020-02-25-23,981.5,1019.2,21.3,21.3,100,4.7,90,6.1,100,0.0,0.0,-999,0.00,-999,0,-999
2020-02-25-24,981.2,1019.0,20.9,20.9,100,4.3,90,5.8,90,0.0,0.0,-999,0.00,-999,0,-999
2020-02-26-01,980.8,1018.6,20.9,20.9,100,3.9,80,5.7,80,0.0,0.0,-999,0.00,-999,0,-999
2020-02-26-02,980.3,1018.0,21.0,21.0,100,4.3,70,5.3,60,0.0,0.0,-999,0.00,-999,0,-999
2020-02-26-03,980.2,1018.0,20.9,20.8,99,3.3,70,5.2,90,0.0,0.0,-999,0.00,-999,0,-999
2020-02-26-04,980.2,1018.0,20.7,20.7,100,4.3,90,5.3,90,0.0,0.0,-999,0.00,-999,0,-999
2020-02-26-05,980.4,1018.2,20.7,20.6,99,3.7,90,5.6,90,0.0,0.0,-999,0.00,15.0,0,2.0
2020-02-26-06,981.1,1019.0,20.4,20.4,100,3.9,80,5.0,100,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-26-07,981.6,1019.4,20.9,20.9,100,3.9,70,5.3,80,0.0,0.0,0.1,0.06,-999,0,-999
2020-02-26-08,982.4,1020.1,22.2,19.9,87,3.7,40,6.0,40,0.0,0.0,0.4,0.52,20.0,1,6.0
2020-02-26-09,982.7,1020.2,23.2,19.4,79,3.4,30,6.0,40,0.0,0.0,0.8,1.29,30.0,2,5.0
2020-02-26-10,982.8,1020.2,24.3,18.5,70,2.6,20,6.1,40,0.0,0.0,0.6,1.85,-999,4,-999
2020-02-26-11,982.4,1019.9,23.5,18.7,74,4.0,40,6.4,30,0.0,0.0,0.9,2.88,30.0,8,5.0
2020-02-26-12,981.6,1019.0,24.2,18.9,72,4.3,30,7.1,40,0.0,0.0,0.9,2.89,-999,9,-999
2020-02-26-13,981.2,1018.5,24.6,19.0,71,4.9,30,7.5,30,0.0,0.0,0.9,3.12,-999,10,-999
2020-02-26-14,980.4,1017.7,24.8,18.7,69,4.1,20,7.7,30,0.0,0.0,0.7,2.58,30.0,7,5.0
2020-02-26-15,979.9,1017.3,23.8,19.3,76,4.6,30,7.5,30,0.0,0.0,0.5,1.81,-999,4,-999
2020-02-26-16,980.1,1017.6,23.1,19.8,82,4.9,30,8.4,30,0.0,0.0,0.4,1.34,-999,2,-999
2020-02-26-17,980.7,1018.2,22.6,20.0,85,3.1,20,8.6,40,0.0,0.0,0.3,0.79,30.0,1,7.0
2020-02-26-18,981.1,1018.8,21.8,20.4,92,3.7,30,7.8,60,0.0,0.0,0.6,0.24,-999,0,-999
2020-02-26-19,981.5,1019.2,21.5,20.8,96,2.5,20,7.7,60,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-26-20,981.9,1019.6,21.5,20.8,96,3.9,30,7.3,50,0.0,0.0,-999,0.00,15.0,0,8.0
2020-02-26-21,982.3,1020.0,21.6,20.9,96,4.2,30,8.0,40,0.0,0.0,-999,0.00,15.0,0,9.0
2020-02-26-22,982.5,1020.3,21.3,20.8,97,3.3,20,9.1,40,0.0,0.0,-999,0.00,-999,0,-999
2020-02-26-23,982.5,1020.3,21.4,21.0,98,3.0,10,8.8,30,0.0,0.0,-999,0.00,-999,0,-999
2020-02-26-24,982.0,1019.8,21.2,20.9,98,3.2,10,9.4,30,0.0,0.0,-999,0.00,-999,0,-999
2020-02-27-01,981.4,1019.1,21.3,21.0,98,4.0,20,9.5,40,0.0,0.0,-999,0.00,-999,0,-999
2020-02-27-02,981.0,1018.8,21.1,20.6,97,4.8,20,10.8,30,0.0,0.0,-999,0.00,-999,0,-999
2020-02-27-03,980.8,1018.6,21.0,20.5,97,4.2,20,9.9,40,0.0,0.0,-999,0.00,-999,0,-999
2020-02-27-04,980.9,1018.7,20.9,20.5,98,4.4,20,9.4,40,0.0,0.0,-999,0.00,-999,0,-999
2020-02-27-05,981.0,1018.8,21.0,20.5,97,3.3,20,9.4,30,0.0,0.0,-999,0.00,15.0,0,9.0
2020-02-27-06,981.6,1019.4,20.9,20.2,96,3.0,20,10.4,50,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-27-07,982.3,1020.1,21.4,20.2,93,2.5,10,8.7,40,0.0,0.0,0.1,0.10,-999,0,-999
2020-02-27-08,982.7,1020.5,21.1,20.7,98,2.8,10,8.8,50,4.0,0.3,0.0,0.51,20.0,0,9.0
2020-02-27-09,983.0,1020.9,20.6,20.6,100,7.8,20,14.3,30,4.2,0.8,0.0,0.52,8.0,1,10.0
2020-02-27-10,983.4,1021.4,20.0,20.0,100,3.5,360,19.6,30,10.8,0.8,0.0,0.45,-999,1,-999
2020-02-27-11,983.1,1021.1,20.1,20.1,100,4.1,10,12.3,50,0.5,0.3,0.0,0.60,0.4,2,-999
2020-02-27-12,982.2,1020.2,19.9,19.9,100,5.4,10,16.0,30,4.0,0.6,0.0,0.40,-999,2,-999
2020-02-27-13,981.5,1019.4,20.1,20.1,100,6.9,10,17.0,40,5.6,1.0,0.0,0.34,-999,2,-999
2020-02-27-14,981.1,1019.0,19.7,19.6,99,5.1,10,17.1,360,2.0,1.0,0.0,0.10,0.4,1,-999
2020-02-27-15,981.0,1019.0,19.5,19.5,100,6.2,20,18.0,40,0.1,0.1,0.0,0.01,-999,1,-999
2020-02-27-16,981.1,1019.1,19.6,19.6,100,4.9,360,17.3,40,0.2,0.1,0.0,0.14,-999,1,-999
2020-02-27-17,981.5,1019.5,19.3,19.3,100,4.0,350,19.4,40,0.0,0.0,0.0,0.03,0.5,0,-999
2020-02-27-18,981.7,1019.7,19.4,19.4,100,4.9,360,17.4,10,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-27-19,982.0,1020.1,19.1,18.7,98,4.3,360,14.9,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-27-20,982.2,1020.2,19.3,18.3,94,4.7,10,15.3,20,0.0,0.0,-999,0.00,10.0,0,10.0
2020-02-27-21,982.7,1020.7,19.6,18.6,94,4.1,360,15.4,30,0.0,0.0,-999,0.00,10.0,0,10.0
2020-02-27-22,982.6,1020.5,20.2,19.2,94,4.6,10,14.4,360,0.0,0.0,-999,0.00,-999,0,-999
2020-02-27-23,983.1,1021.0,20.3,19.0,92,4.6,10,15.6,30,0.0,0.0,-999,0.00,-999,0,-999
2020-02-27-24,982.5,1020.4,20.3,19.3,94,5.2,20,13.7,10,0.0,0.0,-999,0.00,-999,0,-999
2020-02-28-01,981.9,1019.8,20.3,19.1,93,5.4,30,13.1,40,0.0,0.0,-999,0.00,-999,0,-999
2020-02-28-02,981.3,1019.2,20.4,19.0,92,5.1,30,12.1,40,0.0,0.0,-999,0.00,-999,0,-999
2020-02-28-03,980.9,1018.7,20.4,19.4,94,5.4,30,11.6,50,0.0,0.0,-999,0.00,-999,0,-999
2020-02-28-04,980.7,1018.5,20.4,18.8,91,5.7,30,11.7,60,0.0,0.0,-999,0.00,-999,0,-999
2020-02-28-05,980.7,1018.5,20.4,19.4,94,4.3,30,11.3,60,0.0,0.0,-999,0.00,10.0,0,8.0
2020-02-28-06,981.1,1019.0,20.4,19.0,92,6.2,50,11.6,60,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-28-07,981.6,1019.4,20.7,19.6,93,7.0,60,10.5,70,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-28-08,981.8,1019.5,21.7,18.9,84,8.4,70,10.8,60,0.0,0.0,0.2,0.48,15.0,0,8.0
2020-02-28-09,982.3,1020.1,21.4,18.8,85,6.7,60,10.4,60,0.0,0.0,0.6,1.14,15.0,2,9.0
2020-02-28-10,982.4,1019.9,23.4,18.6,74,7.5,70,9.7,70,0.0,0.0,0.4,1.59,-999,3,-999
2020-02-28-11,982.1,1019.7,22.4,17.9,76,6.5,60,9.9,70,0.0,0.0,0.7,2.60,15.0,6,8.0
2020-02-28-12,981.5,1019.1,22.3,18.5,79,5.7,60,8.6,70,0.0,0.0,0.5,2.31,-999,7,-999
2020-02-28-13,980.5,1017.9,23.6,18.5,73,6.8,70,9.4,60,0.0,0.0,0.6,2.54,-999,7,-999
2020-02-28-14,979.8,1017.5,21.4,19.4,88,5.7,60,9.9,60,0.0,0.0,0.2,1.19,15.0,4,9.0
2020-02-28-15,979.5,1017.1,21.7,19.3,86,6.7,70,9.2,70,0.0,0.0,0.0,0.73,-999,2,-999
2020-02-28-16,979.4,1017.0,21.8,19.2,85,5.5,70,9.7,70,0.0,0.0,0.3,0.90,-999,2,-999
2020-02-28-17,979.6,1017.2,21.5,19.8,90,6.2,70,8.5,70,0.0,0.0,0.5,0.73,12.0,1,9.0
2020-02-28-18,979.5,1017.2,21.2,20.1,93,6.5,70,9.2,70,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-28-19,980.0,1017.7,21.1,19.7,92,5.9,70,9.5,70,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-28-20,980.6,1018.3,21.2,20.2,94,5.9,70,8.3,70,0.0,0.0,-999,0.00,10.0,0,9.0
2020-02-28-21,980.7,1018.4,21.3,20.3,94,6.6,70,9.2,60,0.0,0.0,-999,0.00,10.0,0,9.0
2020-02-28-22,980.7,1018.4,21.1,20.5,96,6.0,60,9.2,70,0.0,0.0,-999,0.00,-999,0,-999
2020-02-28-23,980.5,1018.2,21.1,20.4,96,5.3,70,8.1,80,0.0,0.0,-999,0.00,-999,0,-999
2020-02-28-24,980.2,1017.9,21.2,20.7,97,5.1,70,7.6,70,0.0,0.0,-999,0.00,-999,0,-999
2020-02-29-01,979.6,1017.3,21.1,20.4,96,5.9,80,8.4,70,0.0,0.0,-999,0.00,-999,0,-999
2020-02-29-02,979.2,1016.9,21.0,20.2,95,5.4,80,7.8,90,0.0,0.0,-999,0.00,-999,0,-999
2020-02-29-03,978.7,1016.4,20.7,20.2,97,4.5,100,8.6,80,0.1,0.1,-999,0.00,-999,0,-999
2020-02-29-04,978.5,1016.2,20.8,20.5,98,4.0,110,7.5,100,0.0,0.0,-999,0.00,-999,0,-999
2020-02-29-05,978.4,1016.1,20.9,20.5,98,5.3,80,6.9,80,0.0,0.0,-999,0.00,15.0,0,4.0
2020-02-29-06,978.6,1016.3,21.0,20.4,96,5.5,90,7.3,100,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-29-07,979.5,1017.1,21.5,20.1,92,3.5,130,7.9,90,0.0,0.0,0.0,0.09,-999,0,-999
2020-02-29-08,979.6,1017.1,22.7,20.3,86,3.4,130,6.3,150,0.0,0.0,0.4,0.54,20.0,1,6.0
2020-02-29-09,980.3,1017.8,22.6,20.1,86,4.3,90,7.3,100,0.0,0.0,0.2,0.83,20.0,2,8.0
2020-02-29-10,980.2,1017.8,21.9,20.9,94,4.5,110,9.7,90,0.0,0.0,0.1,0.81,-999,2,-999
2020-02-29-11,979.9,1017.3,23.2,20.0,82,3.3,170,8.6,160,0.3,0.1,0.1,1.37,20.0,4,8.0
2020-02-29-12,979.1,1016.5,23.1,20.2,84,4.2,160,8.3,190,0.0,0.0,0.5,2.07,-999,6,-999
2020-02-29-13,978.0,1015.2,24.2,18.1,69,3.7,190,7.9,170,0.0,0.0,0.6,2.62,-999,8,-999
2020-02-29-14,977.1,1014.2,24.9,18.4,67,5.8,180,10.2,190,0.0,0.0,0.8,2.82,30.0,8,4.0
2020-02-29-15,976.7,1013.8,24.8,18.3,67,5.8,180,10.4,170,0.0,0.0,0.9,2.88,-999,6,-999
2020-02-29-16,976.5,1013.8,23.1,20.3,84,5.9,170,11.0,170,0.0,0.0,0.3,1.19,-999,2,-999
2020-02-29-17,976.8,1014.2,22.3,20.6,90,5.0,170,11.2,180,0.0,0.0,0.1,0.52,30.0,1,6.0
2020-02-29-18,976.8,1014.3,22.0,21.1,95,5.2,170,10.4,160,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-29-19,977.1,1014.6,22.1,21.3,95,6.2,170,9.9,170,0.0,0.0,0.0,0.00,-999,0,-999
2020-02-29-20,977.6,1015.1,22.0,21.2,95,6.0,180,9.6,180,0.0,0.0,-999,0.00,10.0,0,9.0
2020-02-29-21,977.6,1015.4,20.1,19.4,96,7.1,290,11.9,310,0.0,0.0,-999,0.00,10.0,0,9.0
2020-02-29-22,977.4,1015.1,20.3,20.1,99,7.1,270,10.6,280,11.0,0.7,-999,0.00,-999,0,-999
2020-02-29-23,977.6,1015.4,19.4,19.4,100,7.0,220,12.9,250,3.7,0.7,-999,0.00,-999,0,-999
2020-02-29-24,977.1,1015.0,18.9,18.9,100,5.5,230,9.7,240,0.0,0.0,-999,0.00,-999,0,-999
2020-03-01-01,976.8,1014.6,19.4,19.4,100,6.8,230,8.8,240,0.0,0.0,-999,0.00,-999,0,-999
2020-03-01-02,976.4,1014.2,19.5,19.5,100,6.4,240,8.9,230,0.0,0.0,-999,0.00,-999,0,-999
2020-03-01-03,976.0,1013.7,20.4,20.4,100,5.8,230,8.3,220,0.0,0.0,-999,0.00,-999,0,-999
2020-03-01-04,975.9,1013.4,21.4,21.4,100,6.0,190,8.6,180,0.3,0.2,-999,0.00,-999,0,-999
2020-03-01-05,976.0,1013.5,21.4,21.4,100,5.3,250,8.9,220,10.0,0.4,-999,0.00,15.0,0,10.0
2020-03-01-06,976.2,1013.7,21.6,21.6,100,7.9,220,12.2,220,0.0,0.0,0.0,0.00,-999,0,-999
2020-03-01-07,976.5,1014.0,21.8,21.8,100,8.1,210,12.2,220,0.0,0.0,0.0,0.00,-999,0,-999
2020-03-01-08,976.8,1014.2,22.4,22.4,100,8.6,200,13.1,200,0.0,0.0,0.0,0.45,20.0,0,9.0
2020-03-01-09,977.4,1014.9,22.1,19.4,85,8.6,240,14.3,220,0.0,0.0,0.2,1.00,20.0,1,9.0
2020-03-01-10,977.5,1014.8,23.9,19.1,75,5.5,250,10.5,230,0.0,0.0,1.0,2.48,-999,5,-999
2020-03-01-11,976.9,1014.1,24.4,20.1,77,5.8,240,10.3,240,0.0,0.0,0.9,2.91,20.0,8,7.0
2020-03-01-12,976.4,1013.5,25.1,19.5,71,6.5,240,11.5,230,0.0,0.0,0.9,3.32,-999,10,-999
2020-03-01-13,975.6,1012.8,23.8,21.2,85,6.6,240,10.4,240,0.0,0.0,0.4,2.21,-999,7,-999
2020-03-01-14,974.9,1012.1,23.5,22.0,91,6.6,240,11.3,240,0.0,0.0,0.0,0.95,15.0,3,10.0
2020-03-01-15,974.2,1011.4,23.4,21.8,91,9.6,250,14.6,260,0.0,0.0,0.0,0.69,-999,2,-999
2020-03-01-16,974.2,1011.4,23.4,21.3,88,11.4,250,16.9,260,0.0,0.0,0.1,0.78,-999,2,-999
2020-03-01-17,974.7,1012.0,23.0,20.9,88,12.1,250,19.2,240,0.0,0.0,0.9,0.82,20.0,1,1.0
2020-03-01-18,975.5,1012.9,22.0,21.0,94,7.6,260,17.5,230,0.0,0.0,0.2,0.02,-999,0,-999
2020-03-01-19,976.4,1013.8,22.5,21.6,95,4.5,350,13.1,340,0.0,0.0,0.0,0.00,-999,0,-999
2020-03-01-20,977.1,1014.5,22.5,21.7,95,8.3,10,15.2,10,0.0,0.0,-999,0.00,10.0,0,7.0
2020-03-01-21,977.9,1015.5,21.6,21.4,99,8.0,20,17.4,40,0.0,0.0,-999,0.00,10.0,0,9.0
2020-03-01-22,978.2,1015.8,21.5,21.5,100,4.8,10,14.3,20,0.0,0.0,-999,0.00,-999,0,-999
2020-03-01-23,978.2,1015.8,21.2,20.9,98,6.9,20,15.0,40,0.0,0.0,-999,0.00,-999,0,-999
2020-03-01-24,978.5,1016.1,21.3,20.8,97,4.7,10,15.6,40,0.0,0.0,-999,0.00,-999,0,-999
2020-03-02-01,978.2,1015.9,20.9,20.9,100,6.2,30,15.1,50,0.8,0.3,-999,0.00,-999,0,-999
2020-03-02-02,977.7,1015.4,20.3,20.3,100,4.6,10,15.0,40,0.4,0.2,-999,0.00,-999,0,-999
2020-03-02-03,977.8,1015.5,20.5,20.5,100,5.4,10,14.5,40,0.0,0.0,-999,0.00,-999,0,-999
2020-03-02-04,977.9,1015.6,20.6,20.4,99,5.6,30,17.3,50,0.0,0.0,-999,0.00,-999,0,-999
2020-03-02-05,977.2,1015.0,19.8,19.6,99,6.3,360,19.7,30,5.6,0.4,-999,0.00,0.4,0,-999
2020-03-02-06,979.0,1016.9,19.1,19.1,100,4.8,350,19.1,40,6.6,1.0,0.0,0.00,-999,0,-999
2020-03-02-07,979.6,1017.6,19.0,19.0,100,4.9,340,17.8,30,3.0,1.0,0.0,0.00,-999,0,-999
2020-03-02-08,980.5,1018.6,18.6,18.6,100,6.8,10,19.4,20,0.4,0.3,0.0,0.00,8.0,0,10.0
2020-03-02-09,981.1,1019.2,18.4,18.4,100,5.5,360,19.7,30,0.4,0.3,0.0,0.03,10.0,0,10.0
2020-03-02-10,981.3,1019.4,18.7,18.6,99,6.6,360,22.7,20,0.2,0.2,0.0,0.13,-999,1,-999
2020-03-02-11,981.4,1019.5,18.4,18.4,100,5.7,10,18.4,360,0.0,0.0,0.0,0.29,10.0,1,10.0
2020-03-02-12,981.0,1019.1,18.6,17.8,95,5.4,360,18.2,10,0.0,0.0,0.0,0.56,-999,2,-999
2020-03-02-13,980.3,1018.4,18.6,17.6,94,5.8,360,18.8,360,0.0,0.0,0.0,0.63,-999,2,-999
2020-03-02-14,979.5,1017.6,18.4,17.9,97,7.0,10,19.4,30,0.0,0.0,0.0,0.42,15.0,1,10.0
2020-03-02-15,979.0,1016.9,19.3,17.2,88,5.5,10,18.2,10,0.0,0.0,0.0,0.82,-999,2,-999
2020-03-02-16,979.3,1017.2,19.5,16.8,84,4.5,10,17.6,20,0.0,0.0,0.1,0.75,-999,1,-999
2020-03-02-17,979.8,1017.7,19.4,17.0,86,5.7,10,17.1,10,0.0,0.0,0.4,0.71,15.0,0,8.0
2020-03-02-18,980.4,1018.4,18.7,17.9,95,5.0,10,17.0,40,0.0,0.0,0.0,0.15,-999,0,-999
2020-03-02-19,981.1,1019.1,19.0,17.2,89,5.2,10,16.6,30,0.0,0.0,0.0,0.00,-999,0,-999
2020-03-02-20,982.0,1020.1,18.9,17.6,92,4.0,360,15.9,10,0.0,0.0,-999,0.00,10.0,0,9.0
2020-03-02-21,981.8,1019.9,18.8,17.9,95,11.4,20,17.1,30,0.0,0.0,-999,0.00,10.0,0,10.0
2020-03-02-22,982.5,1020.6,19.3,17.1,87,5.5,10,16.4,30,0.0,0.0,-999,0.00,-999,0,-999
2020-03-02-23,982.3,1020.3,19.4,17.4,88,5.8,10,14.1,10,0.0,0.0,-999,0.00,-999,0,-999
2020-03-02-24,982.1,1020.1,19.4,17.4,88,6.6,20,16.4,10,0.0,0.0,-999,0.00,-999,0,-999
2020-03-03-01,981.6,1019.6,19.3,17.3,88,5.1,10,13.9,30,0.0,0.0,-999,0.00,-999,0,-999
2020-03-03-02,981.2,1019.2,19.3,17.4,89,5.8,20,13.8,30,0.0,0.0,-999,0.00,-999,0,-999
2020-03-03-03,981.1,1019.1,19.3,17.4,89,5.8,20,13.9,30,0.0,0.0,-999,0.00,-999,0,-999
2020-03-03-04,981.0,1019.0,19.2,17.2,88,5.6,20,14.5,30,0.0,0.0,-999,0.00,-999,0,-999
2020-03-03-05,981.1,1019.1,19.1,17.1,88,5.0,10,13.4,10,0.0,0.0,-999,0.00,15.0,0,7.0
2020-03-03-06,981.4,1019.4,19.0,17.0,88,7.2,20,15.7,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-03-03-07,982.2,1020.2,19.4,16.8,85,6.9,20,13.7,20,0.0,0.0,0.1,0.03,-999,0,-999
2020-03-03-08,982.7,1020.7,19.8,16.3,80,6.9,20,14.9,40,0.0,0.0,0.4,0.58,20.0,1,7.0
2020-03-03-09,983.2,1021.1,20.3,16.4,78,6.1,30,14.6,30,0.0,0.0,0.0,0.77,20.0,2,7.0
2020-03-03-10,983.1,1020.9,21.2,15.5,70,4.7,10,14.2,40,0.0,0.0,0.3,1.45,-999,4,-999
2020-03-03-11,982.5,1020.1,22.4,15.6,65,5.1,20,12.9,30,0.0,0.0,0.6,2.23,20.0,6,7.0
2020-03-03-12,981.6,1019.2,22.7,15.4,63,5.2,10,12.9,30,0.0,0.0,0.5,2.66,-999,9,-999
2020-03-03-13,980.7,1018.3,22.3,15.1,64,5.3,10,11.9,40,0.0,0.0,0.6,2.95,-999,9,-999
2020-03-03-14,980.0,1017.6,21.9,15.5,67,5.9,20,12.4,20,0.0,0.0,0.2,1.96,20.0,6,9.0
2020-03-03-15,979.6,1017.1,22.6,16.5,68,6.1,20,13.6,30,0.0,0.0,0.3,1.65,-999,4,-999
2020-03-03-16,979.1,1016.7,22.0,16.5,71,5.6,20,12.7,30,0.0,0.0,0.9,1.77,-999,3,-999
2020-03-03-17,979.4,1017.1,20.8,17.4,81,5.3,20,14.1,30,0.0,0.0,0.8,1.04,20.0,1,8.0
2020-03-03-18,979.7,1017.5,20.3,18.4,89,5.4,20,12.6,40,0.0,0.0,0.0,0.00,-999,0,-999
2020-03-03-19,980.3,1018.1,20.4,18.7,90,6.2,20,13.1,30,0.0,0.0,0.0,0.00,-999,0,-999
2020-03-03-20,981.0,1018.8,20.5,18.8,90,4.2,360,13.7,20,0.0,0.0,-999,0.00,12.0,0,9.0
2020-03-03-21,981.3,1019.1,20.5,19.0,91,4.8,10,11.9,30,0.0,0.0,-999,0.00,12.0,0,9.0
2020-03-03-22,981.2,1019.0,20.5,19.2,92,4.5,10,13.2,30,0.0,0.0,-999,0.00,-999,0,-999
2020-03-03-23,981.3,1019.1,20.5,19.1,92,3.0,360,13.9,30,0.0,0.0,-999,0.00,-999,0,-999
2020-03-03-24,980.5,1018.4,19.8,19.6,99,4.1,360,14.2,30,0.8,0.4,-999,0.00,-999,0,-999
2020-03-04-01,980.7,1018.7,19.4,19.3,99,4.5,20,11.9,30,4.6,0.5,-999,0.00,-999,0,-999
2020-03-04-02,979.9,1017.9,19.2,19.2,100,4.1,10,10.0,40,1.8,0.3,-999,0.00,-999,0,-999
2020-03-04-03,979.7,1017.7,19.1,19.1,100,6.4,20,14.4,30,0.1,0.2,-999,0.00,-999,0,-999
2020-03-04-04,979.7,1017.6,19.3,19.3,100,4.3,10,11.6,30,0.0,0.0,-999,0.00,-999,0,-999
2020-03-04-05,979.4,1017.3,19.4,19.4,100,7.5,20,14.0,20,0.0,0.0,-999,0.00,10.0,0,7.0
2020-03-04-06,980.4,1018.3,19.7,19.7,100,4.0,10,12.2,10,0.0,0.0,0.0,0.00,-999,0,-999
2020-03-04-07,980.8,1018.7,20.0,20.0,100,3.5,10,10.8,50,0.0,0.0,0.0,0.00,-999,0,-999
2020-03-04-08,981.0,1018.8,20.4,20.2,99,3.5,10,10.7,40,0.0,0.0,0.0,0.00,15.0,0,9.0
2020-03-04-09,981.5,1019.4,20.3,19.9,98,7.1,50,11.1,30,0.1,0.2,0.0,0.07,15.0,0,10.0
2020-03-04-10,981.5,1019.2,21.7,19.4,87,6.8,50,11.2,60,0.0,0.0,0.0,0.72,-999,2,-999
2020-03-04-11,981.2,1018.8,22.4,19.0,81,6.8,50,10.3,40,0.0,0.0,0.0,1.22,20.0,4,10.0
2020-03-04-12,980.4,1018.0,22.3,19.1,82,7.1,50,10.8,50,0.0,0.0,0.1,1.67,-999,6,-999
2020-03-04-13,979.5,1017.0,22.5,18.9,80,4.3,40,10.0,40,0.0,0.0,0.0,1.49,-999,6,-999
