,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2020-01-02-16,645.3,3191.5,3.8,-9.4,37,5.0,300,9.9,300,0.0,0.0,1.0,1.49,-999,2,-999
2020-01-02-17,645.6,3196.1,2.5,-18.5,20,4.2,310,10.4,300,0.0,0.0,1.0,0.59,40.0,0,0.0
2020-01-02-18,646.0,3200.8,1.3,-19.1,20,9.8,310,13.5,310,0.0,0.0,0.4,0.00,-999,0,-999
2020-01-02-19,646.3,3202.4,2.0,-21.0,16,5.5,300,14.4,300,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-02-20,646.5,3202.0,1.2,-20.8,18,2.0,310,10.4,300,0.0,0.0,-999,0.00,30.0,0,0.0
2020-01-02-21,646.6,3204.3,1.1,-22.1,16,1.9,300,10.2,300,0.0,0.0,-999,0.00,30.0,0,0.0
2020-01-02-22,646.4,3194.7,1.2,-22.2,16,2.6,300,8.4,310,0.0,0.0,-999,0.00,-999,0,-999
2020-01-02-23,646.2,3192.8,1.3,-21.9,16,2.5,310,10.8,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-02-24,645.9,3188.4,0.7,-20.0,20,4.3,300,8.8,330,0.0,0.0,-999,0.00,-999,0,-999
2020-01-03-01,645.8,3188.4,0.3,-19.8,20,3.1,300,8.0,290,0.0,0.0,-999,0.00,-999,0,-999
2020-01-03-02,645.2,3181.7,-0.1,-21.7,18,2.1,320,10.0,330,0.0,0.0,-999,0.00,-999,0,-999
2020-01-03-03,644.6,3182.5,-0.2,-19.2,22,2.2,310,7.3,330,0.0,0.0,-999,0.00,-999,0,-999
2020-01-03-04,644.7,3182.5,0.2,-16.1,28,3.9,300,9.0,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-03-05,644.9,3187.1,-0.3,-14.3,34,2.6,310,8.8,300,0.0,0.0,-999,0.00,30.0,0,0.0
2020-01-03-06,645.2,3192.2,-0.2,-15.2,31,1.9,310,6.9,280,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-03-07,645.6,3194.8,1.1,-14.2,31,1.3,340,6.7,270,0.0,0.0,0.4,0.00,-999,0,-999
2020-01-03-08,645.9,3194.0,5.7,-12.5,26,1.4,320,5.0,300,0.0,0.0,1.0,0.55,40.0,0,0.0
2020-01-03-09,646.3,3197.5,7.1,-11.7,25,0.6,70,5.4,350,0.0,0.0,1.0,1.45,40.0,2,0.0
2020-01-03-10,646.4,3196.9,8.6,-9.9,26,0.5,V,5.2,320,0.0,0.0,1.0,2.18,-999,4,-999
2020-01-03-11,646.1,3190.8,10.5,-9.6,23,0.6,360,3.7,40,0.0,0.0,1.0,2.79,40.0,7,3.0
2020-01-03-12,645.3,3183.3,8.9,-8.4,28,3.7,280,8.2,300,0.0,0.0,1.0,3.00,-999,9,-999
2020-01-03-13,644.7,3172.3,12.1,-9.2,22,2.3,250,7.3,280,0.0,0.0,1.0,3.00,-999,9,-999
2020-01-03-14,644.1,3164.6,12.6,-8.2,23,2.1,240,6.9,250,0.0,0.0,1.0,2.83,40.0,8,4.0
2020-01-03-15,644.1,3167.0,10.7,-9.6,23,2.3,240,7.6,250,0.0,0.0,1.0,2.22,-999,5,-999
2020-01-03-16,643.8,3167.2,7.1,-13.5,21,3.8,260,9.3,260,0.0,0.0,1.0,1.49,-999,2,-999
2020-01-03-17,643.9,3172.9,3.9,-15.7,22,4.1,260,10.7,270,0.0,0.0,1.0,0.58,40.0,0,4.0
2020-01-03-18,644.2,3178.8,2.1,-20.5,17,4.0,290,7.8,300,0.0,0.0,0.4,0.00,-999,0,-999
2020-01-03-19,644.7,3184.0,1.6,-17.2,23,1.1,330,7.4,330,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-03-20,645.2,3184.6,1.7,-15.3,27,0.5,40,9.4,300,0.0,0.0,-999,0.00,40.0,0,1.0
2020-01-03-21,645.5,3187.0,1.5,-12.7,34,1.7,310,5.6,290,0.0,0.0,-999,0.00,40.0,0,1.0
2020-01-03-22,645.5,3185.2,1.5,-10.5,40,1.6,310,6.1,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-03-23,645.2,3178.0,2.5,-12.5,32,1.0,340,5.7,310,0.0,0.0,-999,0.00,-999,0,-999
2020-01-03-24,644.9,3176.1,2.5,-13.2,30,1.4,310,6.1,320,0.0,0.0,-999,0.00,-999,0,-999
2020-01-04-01,644.6,3168.8,2.2,-12.0,34,3.9,270,8.7,280,0.0,0.0,-999,0.00,-999,0,-999
2020-01-04-02,644.0,3160.6,2.1,-9.7,41,3.8,280,8.1,290,0.0,0.0,-999,0.00,-999,0,-999
2020-01-04-03,643.8,3161.3,1.4,-10.1,42,3.9,290,8.0,290,0.0,0.0,-999,0.00,-999,0,-999
2020-01-04-04,643.8,3166.1,1.1,-12.0,37,1.5,310,6.2,280,0.0,0.0,-999,0.00,-999,0,-999
2020-01-04-05,644.0,3172.0,1.5,-12.2,35,4.8,300,10.9,250,0.0,0.0,-999,0.00,30.0,0,3.0
2020-01-04-06,644.4,3180.0,0.8,-11.5,39,2.7,300,9.3,290,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-04-07,644.7,3183.9,1.2,-10.4,42,2.9,290,7.4,310,0.0,0.0,0.4,0.00,-999,0,-999
2020-01-04-08,645.3,3186.3,5.4,-9.4,33,1.6,290,6.3,290,0.0,0.0,1.0,0.52,40.0,0,4.0
2020-01-04-09,645.7,3191.6,5.3,-6.9,41,3.8,290,6.4,300,0.0,0.0,1.0,1.44,40.0,2,4.0
2020-01-04-10,645.9,3190.6,8.3,-7.2,33,2.8,270,7.7,310,0.0,0.0,1.0,2.12,-999,4,-999
2020-01-04-11,645.6,3180.2,12.9,-5.4,27,0.8,240,5.7,280,0.0,0.0,1.0,2.77,40.0,7,4.0
2020-01-04-12,644.7,3171.0,11.0,-7.6,26,2.0,260,7.3,250,0.0,0.0,1.0,2.72,-999,8,-999
2020-01-04-13,644.1,3161.9,12.5,-5.3,28,2.1,250,6.1,300,0.0,0.0,1.0,2.65,-999,8,-999
2020-01-04-14,643.8,3157.5,13.1,-6.7,25,1.6,240,7.3,300,0.0,0.0,1.0,2.55,40.0,7,8.0
2020-01-04-15,643.4,3156.3,10.6,-9.6,23,1.8,240,6.0,230,0.0,0.0,1.0,1.93,-999,4,-999
2020-01-04-16,643.3,3156.8,9.5,-12.0,21,3.3,260,8.1,270,0.0,0.0,1.0,1.40,-999,2,-999
2020-01-04-17,643.7,3164.9,6.6,-16.4,17,2.9,280,7.6,290,0.0,0.0,1.0,0.61,40.0,0,6.0
2020-01-04-18,644.0,3173.9,3.0,-17.3,21,3.4,310,7.0,310,0.0,0.0,0.4,0.00,-999,0,-999
2020-01-04-19,644.4,3179.1,2.5,-15.4,25,2.0,340,8.1,320,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-04-20,644.7,3177.6,2.6,-15.8,24,3.3,320,9.2,330,0.0,0.0,-999,0.00,40.0,0,3.0
2020-01-04-21,645.0,3182.1,2.1,-15.9,25,2.6,310,6.5,320,0.0,0.0,-999,0.00,40.0,0,3.0
2020-01-04-22,645.1,3179.3,2.5,-15.4,25,6.7,310,8.7,310,0.0,0.0,-999,0.00,-999,0,-999
2020-01-04-23,644.8,3169.9,2.6,-14.5,27,4.8,310,9.4,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-04-24,644.7,3171.7,1.9,-11.0,38,5.5,280,7.6,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-05-01,644.8,3169.8,3.1,-10.4,36,4.4,300,9.9,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-05-02,644.4,3164.9,2.3,-8.7,44,7.4,290,10.1,290,0.0,0.0,-999,0.00,-999,0,-999
2020-01-05-03,644.1,3164.8,1.7,-8.8,46,6.4,300,9.2,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-05-04,644.3,3167.9,2.4,-8.9,43,5.4,310,9.7,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-05-05,644.5,3173.7,2.6,-9.2,41,7.8,310,9.2,310,0.0,0.0,-999,0.00,40.0,0,1.0
2020-01-05-06,645.3,3187.7,2.9,-10.4,37,3.2,310,9.4,310,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-05-07,645.7,3190.8,5.0,-9.2,35,2.8,330,6.6,320,0.0,0.0,0.4,0.00,-999,0,-999
2020-01-05-08,646.5,3197.5,7.8,-8.2,31,2.0,10,8.3,330,0.0,0.0,1.0,0.53,40.0,0,0.0
2020-01-05-09,646.8,3200.1,9.3,-7.4,30,0.7,V,6.6,350,0.0,0.0,1.0,1.44,40.0,2,0.0
2020-01-05-10,646.8,3195.2,13.1,-4.9,28,1.2,90,3.6,10,0.0,0.0,1.0,2.15,-999,4,-999
2020-01-05-11,646.3,3189.1,12.8,-5.9,27,0.8,220,5.0,300,0.0,0.0,1.0,2.74,40.0,7,1.0
2020-01-05-12,645.6,3178.9,14.6,-5.9,24,0.8,40,5.4,250,0.0,0.0,1.0,3.00,-999,9,-999
2020-01-05-13,645.1,3173.5,12.6,-8.9,21,0.9,310,6.0,330,0.0,0.0,1.0,3.00,-999,9,-999
2020-01-05-14,645.1,3172.3,14.4,-6.0,24,0.9,210,3.8,170,0.0,0.0,1.0,2.80,40.0,8,1.0
2020-01-05-15,645.0,3172.5,13.7,-6.2,25,0.3,230,3.6,300,0.0,0.0,1.0,2.19,-999,5,-999
2020-01-05-16,645.4,3178.4,12.4,-7.9,23,1.2,230,4.0,250,0.0,0.0,1.0,1.44,-999,2,-999
2020-01-05-17,645.8,3187.0,9.2,-10.6,23,1.3,250,4.6,290,0.0,0.0,1.0,0.58,40.0,0,3.0
2020-01-05-18,646.0,3192.7,6.2,-13.4,23,1.6,320,3.3,330,0.0,0.0,0.4,0.00,-999,0,-999
2020-01-05-19,646.5,3196.3,6.4,-14.6,21,1.9,350,3.5,340,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-05-20,647.0,3200.3,5.6,-13.4,24,2.1,320,3.2,330,0.0,0.0,-999,0.00,30.0,0,3.0
2020-01-05-21,647.0,3198.5,5.7,-12.9,25,2.6,340,3.8,350,0.0,0.0,-999,0.00,30.0,0,3.0
2020-01-05-22,647.0,3194.1,5.7,-13.8,23,2.9,320,3.8,310,0.0,0.0,-999,0.00,-999,0,-999
2020-01-05-23,646.8,3192.1,5.5,-14.4,22,1.7,320,4.2,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-05-24,646.6,3187.0,5.9,-13.2,24,3.0,300,3.2,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-06-01,646.4,3187.0,5.7,-14.0,23,3.0,280,4.5,290,0.0,0.0,-999,0.00,-999,0,-999
2020-01-06-02,646.2,3182.1,5.9,-14.6,21,3.5,280,4.3,280,0.0,0.0,-999,0.00,-999,0,-999
2020-01-06-03,645.9,3179.0,6.0,-14.9,21,3.0,270,3.7,280,0.0,0.0,-999,0.00,-999,0,-999
2020-01-06-04,645.9,3180.6,5.9,-15.1,20,3.6,280,5.1,290,0.0,0.0,-999,0.00,-999,0,-999
2020-01-06-05,646.4,3190.0,6.5,-15.7,19,4.1,280,5.2,260,0.0,0.0,-999,0.00,30.0,0,7.0
2020-01-06-06,646.6,3196.2,6.4,-16.2,18,3.7,250,4.7,260,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-06-07,647.0,3200.7,6.7,-15.9,18,3.6,250,4.8,230,0.0,0.0,0.3,0.00,-999,0,-999
2020-01-06-08,647.4,3205.8,7.4,-15.2,18,2.4,240,3.7,250,0.0,0.0,0.1,0.27,30.0,0,8.0
2020-01-06-09,647.8,3206.3,11.4,-9.8,22,0.3,200,3.0,240,0.0,0.0,0.2,0.95,40.0,2,8.0
2020-01-06-10,647.8,3202.1,15.1,-5.4,24,1.6,150,4.3,170,0.0,0.0,1.0,2.13,-999,4,-999
2020-01-06-11,647.4,3194.6,17.3,-3.8,23,1.7,160,4.9,180,0.0,0.0,1.0,2.69,40.0,7,6.0
2020-01-06-12,646.6,3183.6,17.5,-3.3,24,2.5,160,6.5,160,0.0,0.0,1.0,2.98,-999,9,-999
2020-01-06-13,645.7,3171.9,17.8,-2.2,26,2.0,160,5.2,180,0.0,0.0,1.0,3.01,-999,9,-999
2020-01-06-14,645.5,3171.8,15.5,-2.2,30,2.5,180,5.3,160,0.0,0.0,1.0,2.64,40.0,7,6.0
2020-01-06-15,645.2,3169.0,14.5,-1.7,33,1.4,160,4.0,170,0.0,0.0,1.0,2.11,-999,5,-999
2020-01-06-16,645.2,3172.6,11.6,-2.2,38,0.7,170,3.4,180,0.0,0.0,1.0,1.42,-999,2,-999
2020-01-06-17,645.3,3178.2,7.4,-4.7,42,0.0,0,1.8,170,0.0,0.0,0.3,0.29,40.0,0,8.0
2020-01-06-18,645.4,3180.5,6.6,-8.4,33,0.8,170,1.5,170,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-06-19,645.5,3182.2,5.9,-13.2,24,4.8,150,5.5,150,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-06-20,645.6,3183.3,5.4,-14.0,23,5.5,140,7.0,140,0.0,0.0,-999,0.00,30.0,0,7.0
2020-01-06-21,645.9,3182.1,5.6,-14.6,22,5.8,140,7.6,150,0.0,0.0,-999,0.00,30.0,0,8.0
2020-01-06-22,645.7,3175.9,5.0,-15.0,22,8.2,140,9.7,140,0.0,0.0,-999,0.00,-999,0,-999
2020-01-06-23,645.6,3172.1,4.9,-15.1,22,8.5,130,11.4,120,0.0,0.0,-999,0.00,-999,0,-999
2020-01-06-24,645.2,3166.7,4.9,-15.6,21,9.2,130,11.9,120,0.0,0.0,-999,0.00,-999,0,-999
2020-01-07-01,645.1,3165.2,4.8,-16.0,20,9.9,130,13.1,120,0.0,0.0,-999,0.00,-999,0,-999
2020-01-07-02,644.5,3160.8,4.3,-16.0,21,10.1,130,12.4,130,0.0,0.0,-999,0.00,-999,0,-999
2020-01-07-03,644.4,3160.3,4.7,-15.8,21,8.7,140,12.6,140,0.0,0.0,-999,0.00,-999,0,-999
2020-01-07-04,644.4,3163.9,4.6,-14.3,24,7.7,170,12.4,150,0.0,0.0,-999,0.00,-999,0,-999
2020-01-07-05,644.4,3169.0,4.6,-15.6,21,7.6,180,11.6,190,0.0,0.0,-999,0.00,30.0,0,7.0
2020-01-07-06,644.4,3169.7,4.8,-19.1,16,8.0,180,12.6,200,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-07-07,644.4,3170.2,5.1,-20.6,14,9.2,170,15.0,200,0.0,0.0,0.4,0.00,-999,0,-999
2020-01-07-08,644.7,3174.0,5.6,-20.4,13,9.2,210,15.4,210,0.0,0.0,0.6,0.39,40.0,0,6.0
2020-01-07-09,645.3,3178.4,8.1,-17.5,14,7.6,200,13.8,210,0.0,0.0,1.0,1.44,40.0,2,3.0
2020-01-07-10,645.5,3180.0,9.5,-15.7,15,4.8,210,10.4,220,0.0,0.0,1.0,2.18,-999,4,-999
2020-01-07-11,645.1,3173.2,11.0,-11.0,20,3.5,200,9.9,220,0.0,0.0,1.0,2.90,40.0,7,2.0
2020-01-07-12,644.4,3163.9,11.3,-12.0,18,5.1,210,8.3,220,0.0,0.0,1.0,3.00,-999,8,-999
2020-01-07-13,644.0,3157.5,12.5,-9.7,20,3.0,220,10.2,220,0.0,0.0,1.0,3.00,-999,9,-999
2020-01-07-14,643.6,3152.9,12.5,-10.5,19,3.3,230,9.6,270,0.0,0.0,1.0,2.87,40.0,7,1.0
2020-01-07-15,643.7,3154.8,11.6,-12.8,17,2.2,220,8.1,260,0.0,0.0,1.0,2.24,-999,4,-999
2020-01-07-16,643.6,3157.0,8.9,-14.9,17,2.8,230,9.2,230,0.0,0.0,1.0,1.50,-999,2,-999
2020-01-07-17,644.0,3166.6,5.2,-14.8,22,3.5,270,8.6,260,0.0,0.0,1.0,0.61,40.0,0,0.0
2020-01-07-18,644.1,3170.6,2.8,-16.6,22,6.8,280,10.7,270,0.0,0.0,0.5,0.00,-999,0,-999
2020-01-07-19,644.7,3177.8,2.8,-16.0,24,2.3,280,10.3,300,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-07-20,645.2,3183.8,2.5,-15.2,26,3.9,280,9.9,280,0.0,0.0,-999,0.00,40.0,0,0.0
2020-01-07-21,645.3,3182.6,2.1,-15.8,25,5.5,290,10.0,310,0.0,0.0,-999,0.00,40.0,0,0.0
2020-01-07-22,645.7,3183.0,4.6,-24.9,10,4.5,300,8.8,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-07-23,645.7,3182.2,3.8,-26.7,9,0.7,270,6.9,300,0.0,0.0,-999,0.00,-999,0,-999
2020-01-07-24,645.6,3181.0,3.4,-26.8,9,2.1,320,7.4,310,0.0,0.0,-999,0.00,-999,0,-999
2020-01-08-01,645.4,3176.2,4.1,-26.3,9,6.1,320,8.9,320,0.0,0.0,-999,0.00,-999,0,-999
2020-01-08-02,645.3,3173.7,5.1,-26.1,8,4.8,280,6.6,310,0.0,0.0,-999,0.00,-999,0,-999
2020-01-08-03,644.9,3168.9,5.8,-25.1,9,4.5,280,6.5,270,0.0,0.0,-999,0.00,-999,0,-999
2020-01-08-04,644.9,3172.7,5.3,-26.1,8,2.5,250,5.8,260,0.0,0.0,-999,0.00,-999,0,-999
2020-01-08-05,645.0,3177.5,6.1,-25.2,8,5.3,260,6.8,250,0.0,0.0,-999,0.00,40.0,0,0.0
2020-01-08-06,645.2,3183.3,5.7,-25.5,8,4.7,230,6.2,250,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-08-07,645.4,3185.7,5.8,-24.4,9,6.1,220,6.9,210,0.0,0.0,0.4,0.00,-999,0,-999
2020-01-08-08,646.0,3190.9,8.1,-21.4,10,4.2,200,6.5,210,0.0,0.0,1.0,0.52,40.0,0,0.0
2020-01-08-09,646.2,3192.1,9.7,-18.3,12,3.0,200,6.2,190,0.0,0.0,1.0,1.44,40.0,2,0.0
2020-01-08-10,646.3,3186.4,13.1,-15.2,12,2.4,170,5.2,170,0.0,0.0,1.0,2.17,-999,4,-999
2020-01-08-11,645.9,3181.3,13.9,-14.0,13,2.0,200,5.2,150,0.0,0.0,1.0,2.78,40.0,6,0.0
2020-01-08-12,645.3,3173.7,14.2,-13.2,14,2.7,190,5.5,240,0.0,0.0,1.0,3.00,-999,8,-999
2020-01-08-13,644.6,3162.4,15.5,-12.5,13,3.8,190,7.1,200,0.0,0.0,1.0,3.00,-999,8,-999
2020-01-08-14,644.4,3160.9,13.6,-13.6,14,3.0,220,7.5,210,0.0,0.0,1.0,2.89,40.0,7,3.0
2020-01-08-15,643.8,3153.4,12.7,-14.4,14,2.5,220,7.0,240,0.0,0.0,1.0,2.25,-999,4,-999
2020-01-08-16,643.9,3157.6,10.8,-15.8,14,2.3,230,6.1,230,0.0,0.0,1.0,1.51,-999,2,-999
2020-01-08-17,644.0,3161.7,7.7,-18.9,13,3.6,260,7.2,270,0.0,0.0,1.0,0.64,40.0,0,4.0
2020-01-08-18,644.2,3168.1,5.0,-25.9,9,3.0,260,7.2,280,0.0,0.0,0.5,0.00,-999,0,-999
2020-01-08-19,644.6,3173.1,4.9,-25.9,9,5.2,310,7.8,290,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-08-20,644.6,3169.7,5.4,-25.4,9,6.8,290,7.3,300,0.0,0.0,-999,0.00,40.0,0,2.0
2020-01-08-21,644.8,3169.6,6.0,-24.9,9,6.2,280,7.3,290,0.0,0.0,-999,0.00,40.0,0,3.0
2020-01-08-22,644.7,3163.7,6.5,-24.6,9,6.2,260,7.0,260,0.0,0.0,-999,0.00,-999,0,-999
2020-01-08-23,644.5,3160.5,6.2,-24.4,9,5.2,230,7.0,260,0.0,0.0,-999,0.00,-999,0,-999
2020-01-08-24,644.4,3160.0,5.2,-25.1,9,3.6,230,6.1,230,0.0,0.0,-999,0.00,-999,0,-999
2020-01-09-01,644.1,3155.0,4.9,-25.9,9,4.3,220,5.1,230,0.0,0.0,-999,0.00,-999,0,-999
2020-01-09-02,643.8,3154.5,4.0,-26.4,9,5.3,210,5.9,210,0.0,0.0,-999,0.00,-999,0,-999
2020-01-09-03,643.7,3155.1,3.4,-26.8,9,4.6,240,5.8,220,0.0,0.0,-999,0.00,-999,0,-999
2020-01-09-04,643.4,3153.5,3.5,-26.8,9,5.8,230,6.9,230,0.0,0.0,-999,0.00,-999,0,-999
2020-01-09-05,643.6,3158.7,4.4,-26.1,9,7.4,230,9.9,230,0.0,0.0,-999,0.00,30.0,0,2.0
2020-01-09-06,643.7,3163.9,3.9,-26.2,9,5.8,240,10.9,250,0.0,0.0,0.0,0.00,-999,0,-999
2020-01-09-07,643.9,3166.7,3.8,-25.8,9,4.6,240,11.3,230,0.0,0.0,0.3,0.00,-999,0,-999
2020-01-09-08,644.3,3170.0,4.7,-23.3,11,2.0,240,10.7,240,0.0,0.0,0.9,0.44,40.0,0,3.0
2020-01-09-09,644.7,3171.6,7.0,-20.5,12,4.4,230,7.9,240,0.0,0.0,1.0,1.44,40.0,2,2.0
2020-01-09-10,644.7,3167.4,10.0,-17.6,13,3.4,230,7.5,240,0.0,0.0,1.0,2.17,-999,4,-999
2020-01-09-11,644.2,3161.5,9.9,-16.7,14,2.4,250,10.7,210,0.0,0.0,1.0,2.79,40.0,7,2.0
2020-01-09-12,643.5,3149.7,13.2,-13.8,14,1.6,210,9.5,260,0.0,0.0,1.0,3.00,-999,8,-999
2020-01-09-13,642.8,3142.3,12.2,-13.2,16,2.0,200,9.5,250,0.0,0.0,1.0,3.00,-999,9,-999
2020-01-09-14,642.4,3139.6,11.2,-13.8,16,2.3,210,10.9,280,0.0,0.0,1.0,2.89,40.0,7,0.0
2020-01-09-15,642.3,3139.9,10.5,-12.3,19,1.7,210,8.4,220,0.0,0.0,1.0,2.26,-999,5,-999
2020-01-09-16,642.1,3141.3,7.3,-15.7,18,2.1,210,7.8,210,0.0,0.0,1.0,1.52,-999,2,-999
2020-01-09-17,642.2,3146.5,3.3,-19.3,17,4.0,250,9.3,250,0.0,0.0,1.0,0.65,40.0,0,1.0
2020-01-09-18,642.2,3148.6,2.1,-23.5,13,5.9,250,11.7,260,0.0,0.0,0.5,0.00,-999,0,-999
2020-01-09-19,642.6,3154.8,1.3,-22.8,15,4.5,250,14.6,260,0.0,0.0,0.0,0.00,-999,0,-999
