,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2022-01-03-05,999.8,-999,13.9,-999,100,0.0,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-06,1000.2,-999,14.0,-999,100,0.8,93,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-07,1000.8,-999,14.3,-999,100,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-08,1001.2,-999,14.3,-999,100,0.6,92,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-09,1001.4,-999,14.9,-999,100,0.3,98,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-10,1001.4,-999,15.6,-999,99,0.5,89,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-11,1001.0,-999,16.5,-999,99,1.7,62,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-12,1000.1,-999,17.4,-999,94,1.1,45,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-13,999.2,-999,17.3,-999,93,1.4,50,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-01-03-14,998.3,-999,17.4,-999,93,1.2,58,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-15,998.2,-999,17.5,-999,94,1.7,79,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-16,998.2,-999,17.5,-999,96,1.3,70,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-17,998.4,-999,16.6,-999,100,1.0,94,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-18,998.5,-999,16.4,-999,99,1.0,90,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-19,998.9,-999,16.5,-999,99,1.3,103,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-20,998.9,-999,16.3,-999,100,1.9,109,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-21,999.0,-999,16.3,-999,100,1.6,107,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-22,999.1,-999,16.4,-999,100,1.6,109,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-23,999.1,-999,16.6,-999,99,1.8,102,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-03-24,999.1,-999,16.7,-999,99,2.1,101,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-01,999.0,-999,16.9,-999,97,2.4,103,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-02,999.1,-999,16.3,-999,99,1.9,96,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-03,998.8,-999,15.6,-999,100,2.3,103,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-04,998.5,-999,15.2,-999,100,2.1,98,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-05,998.8,-999,15.0,-999,100,2.3,103,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-06,999.3,-999,15.1,-999,99,1.8,105,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-07,999.7,-999,15.2,-999,99,2.5,103,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-01-04-08,1000.1,-999,15.0,-999,100,2.3,94,-999,-999,0.0,-999,-999,-999,-999,-999,-999
