,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2022-03-19-19,1004.5,-999,20.2,-999,87,6.3,84,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-19-20,1004.9,-999,20.2,-999,89,7.6,84,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-19-21,1005.8,-999,19.8,-999,93,6.6,107,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-19-22,1006.1,-999,19.7,-999,95,6.5,83,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-19-23,1006.0,-999,19.3,-999,96,7.4,84,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-19-24,1006.1,-999,19.3,-999,96,7.4,116,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-01,1006.3,-999,19.3,-999,95,7.8,119,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-02,1006.4,-999,19.2,-999,96,4.8,106,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-03,1006.4,-999,19.4,-999,95,4.9,110,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-04,1006.4,-999,19.4,-999,96,5.8,106,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-05,1006.9,-999,19.5,-999,96,5.5,107,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-06,1007.0,-999,19.5,-999,96,6.5,109,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-07,1007.6,-999,19.5,-999,96,6.0,121,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-08,1008.4,-999,20.1,-999,90,3.6,122,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-09,1008.3,-999,20.8,-999,86,4.0,126,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-10,1008.1,-999,21.2,-999,87,5.6,129,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-11,1007.5,-999,22.1,-999,80,7.1,134,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-12,1006.3,-999,22.2,-999,81,8.1,123,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-13,1005.3,-999,22.6,-999,79,7.8,128,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-14,1004.3,-999,22.9,-999,78,7.7,127,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-15,1003.9,-999,23.6,-999,75,5.5,129,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-16,1003.8,-999,24.4,-999,71,4.2,141,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-17,1004.1,-999,24.7,-999,70,2.9,150,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-18,1004.3,-999,24.4,-999,71,2.0,204,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-19,1004.9,-999,22.3,-999,82,1.5,252,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-20,1005.7,-999,20.6,-999,92,2.3,298,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-21,1006.5,-999,20.4,-999,92,1.8,307,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-22,1007.0,-999,19.5,-999,94,0.6,296,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-23,1007.0,-999,19.0,-999,96,0.5,360,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-20-24,1007.0,-999,18.8,-999,96,0.1,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-01,1006.7,-999,18.8,-999,96,0.5,358,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-02,1006.7,-999,18.7,-999,97,0.6,124,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-03,1006.1,-999,18.8,-999,97,1.3,301,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-04,1006.8,-999,18.9,-999,97,0.4,309,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-05,1006.9,-999,18.7,-999,97,0.8,293,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-21-06,1007.0,-999,18.9,-999,97,1.1,37,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-07,1007.3,-999,19.1,-999,97,2.0,287,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-08,1008.0,-999,18.9,-999,96,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-09,1008.5,-999,18.9,-999,96,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-10,1008.4,-999,18.8,-999,96,0.6,27,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-11,1007.8,-999,19.4,-999,96,0.6,299,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-12,1007.5,-999,17.8,-999,96,1.3,4,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-13,1006.6,-999,18.1,-999,95,0.6,347,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-14,1005.7,-999,18.3,-999,93,0.9,324,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-15,1005.1,-999,18.3,-999,93,0.6,349,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-16,1004.6,-999,18.6,-999,91,0.6,348,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-17,1004.5,-999,18.3,-999,93,0.9,305,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-18,1005.2,-999,17.8,-999,95,0.6,332,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-19,1005.8,-999,17.3,-999,96,0.7,308,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-20,1006.3,-999,17.4,-999,97,0.3,317,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-21,1007.0,-999,17.6,-999,97,0.4,7,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-22,1006.1,-999,17.8,-999,97,0.4,167,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-23,1005.4,-999,17.8,-999,97,0.4,159,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-21-24,1005.4,-999,18.2,-999,98,3.4,287,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-01,1005.5,-999,18.6,-999,97,1.0,314,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-02,1006.1,-999,17.5,-999,97,2.4,23,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-03,1006.4,-999,16.2,-999,98,0.8,319,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-04,1007.3,-999,15.8,-999,98,0.7,302,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-05,1008.2,-999,15.1,-999,98,0.7,319,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-06,1008.6,-999,15.0,-999,97,1.9,3,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-07,1009.5,-999,15.9,-999,94,2.8,19,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-08,1009.9,-999,16.1,-999,93,4.0,30,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-22-09,1010.5,-999,15.9,-999,92,4.4,28,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-10,1010.2,-999,15.8,-999,94,4.5,32,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-11,1010.1,-999,16.5,-999,92,3.7,25,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-12,1009.4,-999,16.3,-999,96,0.9,343,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-13,1009.0,-999,16.6,-999,97,2.3,9,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-14,1008.2,-999,16.0,-999,97,0.5,330,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-15,1007.7,-999,16.4,-999,97,3.0,24,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-22-16,1007.7,-999,16.4,-999,97,2.4,18,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-17,1008.0,-999,16.0,-999,97,3.0,10,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-18,1008.1,-999,16.0,-999,98,2.4,15,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-22-19,1008.3,-999,15.6,-999,97,4.7,25,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-20,1008.9,-999,16.0,-999,98,3.6,39,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-22-21,1008.8,-999,16.2,-999,98,1.7,56,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-22-22,1008.9,-999,16.4,-999,98,2.0,54,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-22-23,1008.4,-999,16.4,-999,98,1.2,71,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-22-24,1007.7,-999,16.5,-999,98,1.2,60,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-03-23-01,1007.3,-999,15.7,-999,98,1.5,7,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-23-02,1006.4,-999,15.8,-999,99,2.4,13,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-23-03,1006.0,-999,16.0,-999,99,1.3,351,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-23-04,1006.4,-999,14.6,-999,98,1.1,344,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-03-23-05,1008.4,-999,13.9,-999,98,3.7,304,-999,-999,4.5,-999,-999,-999,-999,-999,-999
2022-03-23-06,1009.0,-999,14.1,-999,98,1.6,350,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-03-23-07,1009.5,-999,14.6,-999,94,2.1,8,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-23-08,1009.5,-999,14.6,-999,92,2.3,22,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-23-09,1010.4,-999,14.1,-999,95,3.1,11,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-23-10,1011.0,-999,14.1,-999,95,4.6,27,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-23-11,1011.5,-999,13.7,-999,96,4.6,32,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-23-12,1010.9,-999,13.5,-999,95,3.7,24,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-23-13,1009.7,-999,13.7,-999,94,3.4,13,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-23-14,1009.0,-999,13.8,-999,94,1.8,17,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-23-15,1008.9,-999,13.8,-999,92,3.2,18,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-23-16,1009.1,-999,14.3,-999,87,4.2,26,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-23-17,1009.5,-999,14.6,-999,86,3.9,39,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-23-18,1010.1,-999,14.6,-999,87,3.0,46,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-23-19,1010.4,-999,14.7,-999,86,3.6,47,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-23-20,1010.9,-999,14.5,-999,83,2.6,61,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-23-21,1011.4,-999,14.9,-999,81,2.6,52,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-23-22,1011.3,-999,15.0,-999,81,1.7,69,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-23-23,1011.3,-999,14.6,-999,86,1.4,76,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-23-24,1010.4,-999,14.8,-999,88,1.5,80,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-01,1009.5,-999,15.4,-999,85,1.8,87,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-02,1009.6,-999,15.8,-999,86,1.2,66,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-03,1009.5,-999,15.9,-999,86,1.8,64,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-04,1009.1,-999,16.5,-999,86,1.9,78,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-05,1009.6,-999,16.8,-999,84,2.1,71,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-06,1010.2,-999,16.8,-999,82,3.4,95,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-07,1010.5,-999,16.9,-999,83,3.4,100,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-08,1011.0,-999,17.7,-999,80,5.0,99,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-09,1010.6,-999,18.1,-999,83,5.6,141,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-10,1010.6,-999,18.2,-999,84,3.1,167,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-11,1009.9,-999,19.1,-999,80,3.2,162,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-12,1008.9,-999,19.9,-999,77,3.7,134,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-13,1008.0,-999,20.2,-999,80,5.9,132,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-14,1007.5,-999,20.3,-999,78,5.0,141,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-15,1007.1,-999,20.6,-999,78,3.7,147,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-16,1006.9,-999,20.4,-999,78,5.7,148,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-17,1007.1,-999,20.5,-999,77,6.3,147,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-18,1007.3,-999,20.1,-999,82,5.8,156,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-19,1007.8,-999,20.3,-999,83,4.0,143,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-20,1009.0,-999,20.2,-999,83,2.1,169,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-21,1008.7,-999,20.3,-999,82,3.6,166,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-22,1008.2,-999,20.6,-999,80,1.7,172,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-23,1007.3,-999,20.7,-999,82,2.9,158,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-24-24,1006.8,-999,21.1,-999,82,2.7,155,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-01,1006.4,-999,20.9,-999,83,2.4,170,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-02,1005.6,-999,20.6,-999,83,2.0,144,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-03,1005.6,-999,21.6,-999,78,0.7,128,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-04,1004.5,-999,20.4,-999,85,3.6,168,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-25-05,1004.9,-999,21.6,-999,77,2.0,182,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-06,1005.1,-999,20.7,-999,85,1.0,158,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-07,1005.1,-999,20.8,-999,81,2.9,161,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-25-08,1005.3,-999,21.3,-999,81,1.8,161,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-09,1004.7,-999,22.5,-999,80,1.2,185,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-10,1004.3,-999,23.4,-999,74,2.1,164,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-11,1004.2,-999,25.2,-999,73,0.7,139,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-12,1003.4,-999,22.6,-999,84,2.4,39,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-13,1002.6,-999,22.7,-999,84,1.4,315,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-14,1001.7,-999,22.7,-999,87,1.0,302,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-15,1001.7,-999,22.2,-999,88,0.7,307,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-16,1002.0,-999,21.4,-999,90,1.5,307,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-17,1002.4,-999,21.3,-999,91,0.3,303,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-18,1002.0,-999,20.6,-999,94,3.1,152,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-19,1002.1,-999,21.8,-999,87,1.5,256,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-20,1002.3,-999,21.4,-999,92,2.4,282,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-21,1003.0,-999,21.5,-999,93,1.1,307,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-22,1003.1,-999,21.9,-999,86,2.5,265,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-23,1002.6,-999,21.9,-999,89,2.5,166,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-25-24,1002.1,-999,21.9,-999,89,2.3,116,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-01,1001.7,-999,21.3,-999,92,0.9,282,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-02,1000.7,-999,23.3,-999,84,3.8,174,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-03,1000.6,-999,24.2,-999,79,3.6,172,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-04,1000.2,-999,24.7,-999,75,4.8,168,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-05,1000.8,-999,24.6,-999,74,4.7,173,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-06,1001.6,-999,22.7,-999,86,3.6,107,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-07,1001.7,-999,23.7,-999,80,4.2,160,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-08,1002.2,-999,27.4,-999,60,3.5,218,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-09,1003.1,-999,28.2,-999,59,6.8,249,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-10,1004.5,-999,23.6,-999,83,3.9,291,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-11,1003.7,-999,23.2,-999,87,4.9,111,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-12,1003.1,-999,24.3,-999,84,1.4,121,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-13,1002.5,-999,26.4,-999,74,1.5,237,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-14,1001.4,-999,28.3,-999,61,7.5,236,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-15,1001.4,-999,27.4,-999,66,2.9,244,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-26-16,1002.7,-999,18.8,-999,92,3.3,99,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-17,1004.1,-999,18.6,-999,94,1.0,93,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-18,1004.2,-999,18.6,-999,96,2.5,270,-999,-999,8.0,-999,-999,-999,-999,-999,-999
2022-03-26-19,1005.4,-999,18.8,-999,96,0.7,52,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-03-26-20,1006.4,-999,18.7,-999,95,1.7,79,-999,-999,4.0,-999,-999,-999,-999,-999,-999
2022-03-26-21,1007.7,-999,17.5,-999,96,2.6,44,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-26-22,1008.1,-999,17.0,-999,92,2.4,62,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-26-23,1008.4,-999,16.8,-999,93,2.4,61,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-26-24,1008.6,-999,16.2,-999,95,3.2,37,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-27-01,1008.1,-999,16.0,-999,95,1.6,83,-999,-999,5.5,-999,-999,-999,-999,-999,-999
2022-03-27-02,1007.8,-999,16.3,-999,94,2.0,59,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-03-27-03,1007.1,-999,16.3,-999,94,3.3,52,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-03-27-04,1007.2,-999,15.9,-999,94,3.2,58,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-27-05,1008.2,-999,15.8,-999,95,2.9,57,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-27-06,1008.6,-999,15.6,-999,95,3.2,57,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-27-07,1009.6,-999,15.2,-999,93,2.8,37,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-03-27-08,1010.4,-999,15.5,-999,88,2.6,27,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-27-09,1010.7,-999,16.5,-999,81,2.8,64,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-27-10,1010.9,-999,16.6,-999,74,2.1,64,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-27-11,1010.5,-999,16.3,-999,70,1.7,92,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-27-12,1009.8,-999,16.1,-999,76,2.4,58,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-27-13,1009.1,-999,16.8,-999,77,2.1,55,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-27-14,1008.6,-999,16.5,-999,83,2.0,70,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-27-15,1007.9,-999,15.9,-999,89,1.8,96,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-27-16,1008.7,-999,15.8,-999,93,1.8,85,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-27-17,1009.3,-999,15.7,-999,95,2.0,76,-999,-999,4.5,-999,-999,-999,-999,-999,-999
2022-03-27-18,1009.6,-999,15.9,-999,89,2.4,83,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-27-19,1010.7,-999,16.3,-999,81,2.7,96,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-27-20,1011.2,-999,15.8,-999,83,4.6,116,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-03-27-21,1011.9,-999,15.9,-999,75,3.6,113,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-27-22,1012.1,-999,16.9,-999,75,4.1,108,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-27-23,1011.6,-999,17.3,-999,65,2.3,106,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-27-24,1011.2,-999,17.8,-999,63,2.4,103,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-28-01,1011.3,-999,18.0,-999,60,3.0,99,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-28-02,1011.2,-999,17.4,-999,69,2.4,85,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-28-03,1010.9,-999,15.7,-999,88,3.6,73,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-03-28-04,1010.8,-999,15.6,-999,90,3.4,71,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-28-05,1011.2,-999,16.0,-999,83,2.3,96,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-28-06,1011.6,-999,16.1,-999,85,2.5,94,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-28-07,1011.9,-999,15.4,-999,91,2.4,114,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-03-28-08,1012.7,-999,16.0,-999,92,3.3,119,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-03-28-09,1013.5,-999,16.3,-999,92,4.5,149,-999,-999,3.5,-999,-999,-999,-999,-999,-999
2022-03-28-10,1013.5,-999,16.5,-999,93,4.6,182,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-03-28-11,1013.0,-999,16.0,-999,94,3.7,67,-999,-999,4.5,-999,-999,-999,-999,-999,-999
2022-03-28-12,1013.4,-999,15.6,-999,95,4.2,63,-999,-999,1.5,-999,-999,-999,-999,-999,-999
2022-03-28-13,1012.7,-999,15.8,-999,96,1.9,102,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-03-28-14,1011.7,-999,15.9,-999,95,2.5,105,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-28-15,1011.8,-999,15.7,-999,94,2.0,108,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-28-16,1012.0,-999,15.9,-999,92,2.5,107,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-28-17,1013.1,-999,15.9,-999,93,2.3,88,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-03-28-18,1013.4,-999,16.4,-999,95,2.1,95,-999,-999,3.0,-999,-999,-999,-999,-999,-999
2022-03-28-19,1013.4,-999,16.8,-999,94,2.1,132,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-03-28-20,1014.2,-999,17.4,-999,91,2.2,124,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-28-21,1014.6,-999,17.7,-999,92,2.2,133,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-28-22,1015.1,-999,17.8,-999,92,1.7,132,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-03-28-23,1014.9,-999,17.9,-999,92,3.1,134,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-03-28-24,1014.3,-999,18.1,-999,93,5.0,133,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-03-29-01,1013.7,-999,18.1,-999,94,4.0,171,-999,-999,2.0,-999,-999,-999,-999,-999,-999
2022-03-29-02,1013.3,-999,18.6,-999,95,3.4,190,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-29-03,1011.6,-999,18.8,-999,95,5.3,176,-999,-999,1.0,-999,-999,-999,-999,-999,-999
2022-03-29-04,1011.1,-999,18.9,-999,95,5.7,197,-999,-999,2.5,-999,-999,-999,-999,-999,-999
2022-03-29-05,1010.9,-999,19.1,-999,95,4.7,212,-999,-999,0.5,-999,-999,-999,-999,-999,-999
2022-03-29-06,1011.4,-999,19.5,-999,90,4.8,127,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-29-07,1012.0,-999,19.7,-999,89,3.3,134,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-29-08,1012.4,-999,19.3,-999,93,1.1,128,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-29-09,1012.5,-999,20.4,-999,91,0.2,0,-999,-999,0.0,-999,-999,-999,-999,-999,-999
2022-03-29-10,1012.4,-999,20.5,-999,90,0.5,95,-999,-999,0.0,-999,-999,-999,-999,-999,-999
